label,thresh,coordinates
0,0,"[92, 31, -66, -56, 0, 0, 0]"
0,0,"[92, 31, -65, -58, 0, 0, 0]"
0,0,"[92, 32, -64, -58, 0, 0, 0]"
0,0,"[93, 32, -65, -59, 0, 0, 0]"
0,0,"[93, 31, -67, -56, 0, 0, 0]"
0,0,"[93, 31, -67, -57, -1, 0, 0]"
0,0,"[91, 32, -64, -57, 0, 0, 0]"
0,0,"[92, 31, -64, -58, 0, 0, 0]"
0,0,"[94, 31, -67, -58, 0, 0, 0]"
0,0,"[93, 30, -67, -57, 0, 0, 0]"
0,0,"[92, 30, -66, -57, 0, 0, 0]"
0,0,"[92, 31, -65, -57, 0, 0, 0]"
0,0,"[92, 31, -65, -58, 0, 0, 0]"
0,0,"[95, 31, -67, -59, 0, 0, 0]"
0,0,"[92, 31, -65, -57, 0, 0, 0]"
0,0,"[93, 30, -66, -58, 0, 0, 0]"
0,0,"[91, 31, -64, -56, 0, 0, 0]"
0,0,"[93, 31, -65, -59, 0, 0, 0]"
0,0,"[92, 31, -65, -57, 0, 0, 0]"
0,0,"[92, 30, -66, -57, 0, 0, 0]"
0,0,"[92, 30, -66, -56, 0, 0, 0]"
0,0,"[93, 30, -65, -59, 0, 0, 0]"
0,0,"[91, 32, -64, -57, 0, 0, 0]"
0,0,"[92, 31, -65, -58, 0, 0, 0]"
0,0,"[95, 31, -67, -59, 0, 0, 0]"
0,0,"[92, 31, -64, -59, 0, 0, 0]"
0,0,"[92, 31, -65, -58, 0, 0, 0]"
0,0,"[92, 30, -65, -58, 0, 0, 0]"
0,0,"[94, 32, -66, -58, 0, 0, 0]"
0,0,"[92, 31, -64, -58, 0, 0, 0]"
0,0,"[92, 30, -65, -58, 0, 0, 0]"
0,0,"[92, 31, -65, -58, 0, 0, 0]"
0,0,"[92, 30, -65, -58, 0, 0, 0]"
0,0,"[93, 31, -66, -58, 0, 0, 0]"
0,0,"[92, 30, -65, -57, 0, 0, 0]"
0,0,"[94, 32, -66, -58, 0, 0, 0]"
0,0,"[94, 31, -66, -59, 0, 0, 0]"
0,0,"[92, 31, -64, -59, 0, 0, 0]"
0,0,"[93, 31, -66, -58, 0, 0, 0]"
0,0,"[93, 31, -66, -57, 0, 0, 0]"
0,0,"[92, 32, -65, -57, 0, 0, 0]"
0,0,"[93, 31, -66, -57, 0, 0, 0]"
0,0,"[94, 30, -67, -58, 0, 0, 0]"
0,0,"[93, 31, -66, -58, -1, 0, 0]"
0,0,"[92, 31, -65, -58, -1, 0, 0]"
0,0,"[92, 28, -64, -60, -1, 0, 0]"
0,0,"[95, 32, -67, -59, -1, 0, 0]"
0,0,"[94, 30, -67, -59, -1, 0, 0]"
0,0,"[90, 27, -62, -59, -1, 0, 0]"
0,0,"[93, 29, -65, -60, -1, 0, 0]"
0,0,"[91, 30, -62, -59, -1, 0, 0]"
0,0,"[90, 31, -61, -59, 0, 0, 0]"
0,0,"[88, 34, -60, -54, 0, 0, 0]"
0,0,"[92, 31, -63, -59, 0, 0, 0]"
0,0,"[91, 30, -63, -58, 1, 0, 0]"
0,0,"[93, 29, -66, -59, 0, 0, 0]"
0,0,"[91, 30, -63, -59, 0, 0, 0]"
0,0,"[94, 30, -69, -56, 0, 0, 0]"
0,0,"[94, 32, -65, -60, 0, 0, 0]"
0,0,"[93, 32, -65, -59, 0, 0, 0]"
0,0,"[91, 31, -64, -57, 0, 0, 0]"
0,0,"[95, 32, -67, -59, 0, 0, 0]"
0,0,"[92, 30, -65, -58, 0, 0, 0]"
0,0,"[92, 30, -65, -57, 0, 0, 0]"
0,0,"[93, 31, -66, -58, 0, 0, 0]"
0,0,"[93, 31, -65, -59, 0, 0, 0]"
0,0,"[91, 31, -64, -56, 0, 0, 0]"
0,0,"[93, 29, -66, -58, 0, 0, 0]"
0,0,"[95, 31, -67, -59, 0, 0, 0]"
0,0,"[93, 30, -66, -58, 0, 0, 0]"
0,0,"[90, 29, -63, -58, 0, 0, 0]"
0,0,"[91, 30, -64, -58, 0, 0, 0]"
0,0,"[91, 29, -64, -58, 0, 0, 0]"
0,0,"[93, 30, -65, -59, 0, 0, 0]"
0,0,"[94, 30, -67, -58, 0, 0, 0]"
0,0,"[94, 30, -68, -57, 0, 0, 0]"
0,0,"[91, 30, -64, -58, 0, 0, 0]"
0,0,"[93, 32, -65, -58, 0, 0, 0]"
0,0,"[92, 31, -64, -59, 0, 0, 0]"
0,0,"[93, 30, -66, -58, 0, 0, 0]"
0,0,"[92, 30, -65, -58, 0, 0, 0]"
0,0,"[95, 29, -68, -59, 0, 0, 0]"
0,0,"[92, 30, -66, -57, 0, 0, 0]"
0,0,"[91, 30, -64, -57, 0, 0, 0]"
0,0,"[95, 30, -67, -60, 0, 0, 0]"
0,0,"[92, 31, -65, -58, 0, 0, 0]"
0,0,"[91, 30, -64, -58, 0, 0, 0]"
0,0,"[92, 31, -65, -57, 0, 0, 0]"
0,0,"[93, 30, -66, -58, 0, 0, 0]"
0,0,"[94, 30, -67, -58, 0, 0, 0]"
0,0,"[93, 29, -67, -57, 0, 0, 0]"
0,0,"[93, 30, -66, -58, 0, 0, 0]"
0,0,"[92, 30, -65, -58, 0, 0, 0]"
0,0,"[92, 30, -66, -57, 0, 0, 0]"
0,0,"[93, 30, -66, -59, 0, 0, 0]"
0,0,"[91, 29, -65, -57, 0, 0, 0]"
0,0,"[92, 30, -65, -58, 0, 0, 0]"
0,0,"[93, 30, -65, -59, 0, 0, 0]"
0,0,"[93, 30, -66, -59, 0, 0, 0]"
0,0,"[92, 30, -65, -58, 0, 0, 0]"
0,0,"[93, 30, -65, -59, 0, 0, 0]"
0,0,"[93, 29, -66, -58, 0, 0, 0]"
0,0,"[90, 25, -62, -60, 0, 0, 0]"
0,0,"[93, 31, -66, -58, 0, 0, 0]"
0,0,"[92, 29, -64, -59, 1, 0, 0]"
0,0,"[93, 31, -65, -59, 3, 0, 0]"
0,0,"[95, 28, -67, -62, 2, 0, 0]"
0,0,"[96, 26, -63, -67, 6, 0, 3]"
0,0,"[95, 29, -68, -59, 7, 0, 2]"
0,0,"[106, 22, -81, -64, 3, 1, 1]"
0,0,"[120, 24, -95, -69, -5, 1, 0]"
0,0,"[106, 4, -79, -71, -8, 4, -3]"
0,0,"[104, -7, -77, -70, -7, 6, -5]"
0,0,"[104, 0, -78, -69, -6, 6, -6]"
0,0,"[108, 1, -85, -66, -4, 7, -8]"
0,0,"[111, -1, -88, -68, -2, 6, -12]"
0,0,"[115, -5, -93, -67, -5, 5, -15]"
0,0,"[89, -5, -64, -61, -5, 6, -17]"
0,0,"[74, 3, -53, -51, -2, 4, -18]"
0,0,"[76, 8, -49, -57, 2, 3, -19]"
0,0,"[90, 21, -66, -57, 2, 0, -15]"
0,0,"[77, 22, -46, -58, 2, 0, -14]"
0,0,"[73, 36, -43, -47, 4, 0, -13]"
0,0,"[72, 47, -34, -42, 5, -1, -11]"
0,0,"[73, 52, -31, -40, 3, -3, -10]"
0,0,"[71, 56, -28, -34, 7, -4, -9]"
0,0,"[68, 53, -32, -28, 13, -5, -9]"
0,0,"[81, 61, -42, -34, 13, -6, -9]"
0,0,"[88, 76, -32, -31, 6, -12, -3]"
0,0,"[73, 63, -20, -30, 5, -15, 0]"
0,0,"[97, 81, -23, -49, 8, -19, 2]"
0,0,"[106, 76, -22, -70, 3, -19, 3]"
0,0,"[92, 71, -3, -59, 0, -13, 5]"
0,0,"[79, 69, 3, -39, 1, -12, 11]"
0,0,"[74, 63, -22, -31, 0, -16, 16]"
0,0,"[74, 57, -33, -33, -11, -22, 18]"
0,0,"[88, 49, -37, -63, -24, -24, 21]"
0,0,"[80, 36, -16, -70, -28, -25, 24]"
0,0,"[84, 26, -10, -79, -6, -22, 24]"
0,0,"[120, 8, -74, -94, 0, -23, 26]"
0,0,"[133, -11, -96, -91, -6, -18, 19]"
0,0,"[118, 3, -36, -112, 13, -13, 22]"
0,0,"[209, -64, -129, -151, 41, -4, 4]"
0,0,"[211, -11, -164, -132, 15, 6, -5]"
0,0,"[115, 7, -81, -82, -2, 2, -1]"
0,0,"[106, 5, -69, -80, -2, 0, 1]"
0,0,"[93, -7, -64, -67, 0, -1, 1]"
0,0,"[84, -12, -62, -56, -2, 0, 0]"
0,0,"[88, -15, -62, -60, -2, 0, 0]"
0,0,"[83, -12, -52, -64, -1, 0, -2]"
0,0,"[84, -12, -47, -68, 0, 1, -2]"
0,0,"[85, -8, -53, -66, 2, 1, -3]"
0,0,"[91, -17, -56, -70, 1, 2, -4]"
0,0,"[98, -14, -62, -74, 3, 6, -7]"
0,0,"[103, -14, -69, -75, 5, 10, -11]"
0,0,"[108, -11, -73, -79, 7, 13, -17]"
0,0,"[95, -2, -69, -65, 2, 13, -17]"
0,0,"[89, 7, -61, -64, 4, 13, -17]"
0,0,"[84, 10, -61, -57, 6, 10, -17]"
0,0,"[87, 26, -62, -56, 0, 8, -11]"
0,0,"[86, 26, -56, -60, -4, 5, -4]"
0,0,"[96, 26, -61, -70, -1, 4, -1]"
0,0,"[95, 26, -58, -70, 3, 5, -2]"
0,0,"[105, 31, -78, -63, 4, 4, -5]"
0,0,"[99, 14, -80, -57, 2, 3, -11]"
0,0,"[87, 32, -64, -50, -1, 7, -14]"
0,0,"[74, 49, -45, -33, 3, 4, -17]"
0,0,"[68, 50, -35, -30, 8, -8, -2]"
0,0,"[75, 57, -39, -28, 11, -23, 5]"
0,0,"[114, 3, -67, -92, 0, -14, 9]"
0,0,"[81, 25, -43, -64, 2, -9, 15]"
0,0,"[101, 25, -64, -74, 6, -16, 22]"
0,0,"[128, 3, -107, -71, -1, -10, 20]"
0,0,"[97, -2, -78, -58, -7, -7, 11]"
0,0,"[83, 0, -65, -52, -3, -5, 7]"
0,0,"[99, -5, -76, -63, -1, -5, 6]"
0,0,"[105, -5, -82, -66, -3, -3, 2]"
0,0,"[87, -3, -63, -60, -3, -1, 1]"
0,0,"[89, -3, -65, -61, -1, -1, 1]"
0,0,"[91, -1, -66, -63, -1, 0, 0]"
0,0,"[93, -3, -69, -62, 0, 0, 0]"
0,0,"[89, 0, -66, -60, 0, 0, 0]"
0,0,"[89, 0, -65, -61, 0, 0, 0]"
0,0,"[93, 1, -68, -64, 0, 0, 0]"
0,0,"[94, 0, -70, -62, 0, -1, 0]"
0,0,"[86, 0, -64, -58, 0, 0, 0]"
0,0,"[92, -5, -69, -61, 0, 0, 0]"
0,0,"[90, -2, -67, -60, 0, 0, 0]"
0,0,"[91, 0, -66, -62, 0, 0, 0]"
0,0,"[93, 1, -68, -63, 0, 0, 0]"
0,0,"[91, -1, -68, -61, 0, 0, 0]"
0,0,"[91, -2, -67, -62, 0, 0, 0]"
0,0,"[91, -1, -66, -62, 0, 0, 0]"
0,0,"[91, 0, -66, -62, 0, 0, 0]"
0,0,"[91, 0, -67, -62, 0, 0, 0]"
0,0,"[91, -1, -67, -62, 0, 0, 0]"
0,0,"[91, -1, -66, -62, 0, 0, 0]"
0,0,"[91, -1, -66, -63, 0, 0, 0]"
0,0,"[91, -1, -67, -62, 0, 0, 0]"
0,0,"[91, -2, -67, -61, 0, 0, 0]"
0,0,"[91, 0, -67, -61, 0, 0, 0]"
0,0,"[91, 0, -67, -62, 0, 0, 0]"
0,0,"[93, -1, -68, -63, 0, 0, 0]"
0,0,"[91, -1, -66, -62, 0, 0, 0]"
0,0,"[91, -1, -67, -62, 0, 0, 0]"
0,0,"[91, -1, -66, -62, 0, 0, 0]"
0,0,"[91, 0, -69, -60, 0, 0, 0]"
0,0,"[91, 0, -67, -62, 0, 0, 0]"
0,0,"[92, -1, -68, -62, 0, 0, 0]"
0,0,"[91, -1, -66, -62, 0, 0, 0]"
0,0,"[93, -1, -69, -62, 0, 0, 0]"
0,0,"[91, -1, -68, -61, 0, 0, 0]"
0,0,"[91, -1, -67, -62, 0, 0, 0]"
0,0,"[92, -1, -68, -62, 0, 0, 0]"
0,0,"[93, 0, -69, -62, 0, 0, 0]"
0,0,"[92, 2, -65, -65, 0, 0, 0]"
0,0,"[96, 2, -68, -68, 0, -1, 0]"
0,0,"[102, 0, -73, -71, 2, -1, -1]"
0,0,"[100, 2, -74, -67, 4, 0, -2]"
0,0,"[105, 0, -78, -71, 6, 3, -1]"
0,0,"[118, 4, -91, -75, 6, 7, -2]"
0,0,"[141, 8, -115, -81, 3, 7, -8]"
0,0,"[146, 7, -121, -81, -3, 10, -15]"
0,0,"[134, 13, -107, -79, 3, 11, -20]"
0,0,"[141, 23, -120, -71, 12, 11, -21]"
0,0,"[158, 26, -138, -73, 10, 13, -21]"
0,0,"[145, 41, -124, -62, 7, 15, -25]"
0,0,"[131, 50, -110, -51, 9, 14, -26]"
0,0,"[111, 42, -95, -40, 10, 13, -27]"
0,0,"[100, 40, -87, -29, 11, 12, -26]"
0,0,"[78, 34, -69, -12, 11, 14, -28]"
0,0,"[57, 33, -46, 8, 11, 14, -30]"
0,0,"[58, 41, -30, 28, 13, 10, -28]"
0,0,"[58, 42, -21, 34, 12, 2, -24]"
0,0,"[48, 36, -13, 29, 10, -2, -18]"
0,0,"[44, 28, -2, 34, 11, -5, -12]"
0,0,"[48, 24, 6, 41, 16, -10, -9]"
0,0,"[47, 16, -2, 44, 16, -15, -6]"
0,0,"[39, 0, -2, 39, 9, -20, -3]"
0,0,"[39, -6, 16, 35, 2, -27, 0]"
0,0,"[66, -31, 40, 42, -1, -30, 2]"
0,0,"[105, -37, 50, 84, -11, -40, 12]"
0,0,"[151, -63, 69, 119, -34, -43, 27]"
0,0,"[238, -134, 93, 173, -43, -43, 40]"
2,1,"[1294, -784, -679, -774, 4, 43, 43]"
0,0,"[124, -2, -77, -97, 12, 8, 0]"
0,0,"[95, -20, -68, -63, 4, 4, 3]"
0,0,"[67, -10, -39, -53, 0, 7, 4]"
0,0,"[90, 7, -28, -85, 2, 8, 2]"
0,0,"[111, 19, -51, -97, 5, 8, 0]"
