label,thresh,coordinates
0,0,"[93, 25, -70, -56, 1, 0, 0]"
0,0,"[92, 27, -68, -56, 1, -1, 0]"
0,0,"[91, 26, -67, -56, 1, -1, 0]"
0,0,"[92, 25, -68, -56, 0, -1, 0]"
0,0,"[88, 26, -65, -54, 0, -2, 0]"
0,0,"[89, 26, -63, -57, 0, -2, 0]"
0,0,"[92, 24, -66, -60, 1, -2, 0]"
0,0,"[94, 24, -67, -61, 0, -1, 0]"
0,0,"[94, 24, -68, -61, 0, -1, 0]"
0,0,"[94, 24, -68, -60, 0, -1, 0]"
0,0,"[92, 24, -67, -58, 1, -1, 0]"
0,0,"[95, 23, -71, -59, 1, -1, 0]"
0,0,"[94, 22, -70, -58, 0, -1, 0]"
0,0,"[94, 21, -69, -60, 0, -1, 0]"
0,0,"[94, 22, -67, -62, 0, 0, 0]"
0,0,"[93, 24, -63, -64, 0, 0, 0]"
0,0,"[93, 23, -64, -64, 1, 0, 0]"
0,0,"[93, 23, -65, -63, 0, 0, 0]"
0,0,"[92, 24, -64, -62, 0, 0, 0]"
0,0,"[90, 22, -64, -59, 0, 0, 0]"
0,0,"[90, 21, -66, -58, 0, 0, 0]"
0,0,"[93, 21, -69, -59, 0, 0, 0]"
0,0,"[92, 20, -68, -58, 0, 0, 0]"
0,0,"[94, 21, -66, -64, 0, 0, 0]"
0,0,"[101, 23, -58, -80, -1, 1, 0]"
0,0,"[130, 28, -46, -118, -5, 7, 0]"
0,0,"[152, 42, -36, -142, -10, 16, 0]"
0,0,"[170, 50, -24, -161, -14, 22, 0]"
0,0,"[146, 51, -7, -137, -17, 28, 2]"
0,0,"[148, 53, -2, -138, -10, 33, 7]"
0,0,"[143, 70, -23, -123, -11, 31, 11]"
0,0,"[113, 51, -56, -84, -14, 30, 11]"
0,0,"[85, 45, -35, -63, -7, 35, 12]"
0,0,"[55, 52, -6, -18, -2, 37, 14]"
0,0,"[69, 63, -26, 12, -8, 29, 18]"
0,0,"[69, 60, -32, 14, -24, 20, 23]"
0,0,"[54, 46, -22, 18, -33, 10, 26]"
0,0,"[33, 26, -14, 15, -28, 1, 29]"
0,0,"[29, 6, -28, 7, -17, -6, 31]"
0,0,"[78, -25, -69, -26, -13, -14, 30]"
0,0,"[124, -53, -85, -73, -13, -14, 25]"
0,0,"[120, -51, -91, -60, -10, -14, 21]"
0,0,"[131, -51, -94, -76, 0, -11, 11]"
0,0,"[153, -44, -114, -92, 2, -5, 2]"
0,0,"[120, -19, -92, -75, -3, -1, -2]"
0,0,"[98, -8, -77, -60, 4, -6, -2]"
0,0,"[145, -16, -92, -111, 30, -5, -3]"
0,0,"[219, -42, -170, -131, -1, 12, -1]"
0,0,"[89, 30, -52, -66, -1, 4, -8]"
0,0,"[66, 7, -54, -37, 9, 8, -14]"
0,0,"[45, 5, -44, -10, -10, -2, -9]"
0,0,"[95, 21, -35, -86, -3, 1, -5]"
0,0,"[92, 19, -53, -73, -1, -1, -6]"
0,0,"[81, 9, -55, -59, -1, -4, -4]"
0,0,"[101, 27, -76, -61, -4, 0, -5]"
0,0,"[85, 28, -57, -57, -11, 0, -5]"
0,0,"[87, 35, -39, -69, -7, -1, -3]"
0,0,"[95, 41, -43, -74, -1, 0, -1]"
0,0,"[92, 40, -45, -69, 0, 0, 0]"
0,0,"[91, 35, -49, -68, 0, 2, 0]"
0,0,"[93, 34, -53, -68, 0, 0, 0]"
0,0,"[96, 37, -56, -68, 0, -1, -1]"
0,0,"[88, 38, -49, -62, 0, -1, -2]"
0,0,"[90, 32, -48, -69, 0, 0, 0]"
0,0,"[93, 31, -53, -70, 0, 1, 0]"
0,0,"[92, 31, -54, -68, 0, 1, 0]"
0,0,"[90, 31, -52, -66, 0, 1, 0]"
0,0,"[91, 32, -48, -70, 1, 0, 0]"
0,0,"[95, 32, -48, -76, 2, 0, 0]"
0,0,"[95, 31, -56, -70, 0, 0, 0]"
0,0,"[91, 31, -55, -66, 0, 0, 0]"
0,0,"[88, 32, -52, -63, 0, 0, 0]"
0,0,"[92, 32, -52, -69, 0, 0, 0]"
0,0,"[100, 29, -56, -78, 0, 0, 0]"
0,0,"[90, 33, -51, -67, 0, 0, 0]"
0,0,"[93, 32, -52, -70, 0, 0, 0]"
0,0,"[91, 31, -53, -67, 0, 0, 0]"
0,0,"[90, 32, -51, -67, 0, 0, 0]"
0,0,"[90, 36, -48, -67, 1, 0, 0]"
0,0,"[92, 33, -54, -67, 1, 0, 0]"
0,0,"[94, 31, -57, -68, 1, 0, 0]"
0,0,"[91, 31, -54, -66, 0, 0, 0]"
0,0,"[92, 29, -59, -64, 0, 0, 0]"
0,0,"[95, 30, -59, -68, 0, 0, -1]"
0,0,"[92, 31, -51, -70, 1, 0, -1]"
0,0,"[96, 30, -53, -74, 1, 2, 0]"
0,0,"[92, 31, -49, -72, 2, 4, 0]"
0,0,"[86, 34, -49, -62, 1, 3, 1]"
0,0,"[83, 37, -46, -59, 1, 1, 3]"
0,0,"[84, 35, -53, -55, 0, 0, 4]"
0,0,"[94, 33, -65, -59, -1, 0, 4]"
0,0,"[97, 31, -65, -65, -2, 0, 2]"
0,0,"[99, 30, -67, -66, -1, 0, 0]"
0,0,"[92, 32, -55, -66, -2, 0, -1]"
0,0,"[88, 31, -53, -63, -2, 0, 0]"
0,0,"[90, 32, -54, -65, -4, -1, 0]"
0,0,"[85, 30, -54, -58, -4, 0, 0]"
0,0,"[92, 31, -49, -72, -1, 0, 0]"
0,0,"[87, 29, -53, -62, -1, -1, 1]"
0,0,"[92, 30, -56, -66, 0, 0, 0]"
0,0,"[93, 32, -55, -68, 0, 0, 0]"
0,0,"[90, 30, -51, -68, 0, 0, 0]"
0,0,"[91, 30, -53, -68, 0, 0, 0]"
0,0,"[92, 30, -53, -69, 2, 0, 0]"
0,0,"[95, 30, -57, -70, 2, 0, 0]"
0,0,"[91, 32, -54, -66, 3, 0, 0]"
0,0,"[91, 29, -57, -65, 2, 0, 0]"
0,0,"[90, 32, -57, -62, 1, 0, 0]"
0,0,"[93, 32, -62, -62, 0, -1, 0]"
0,0,"[92, 28, -63, -61, -2, 0, 0]"
0,0,"[94, 28, -59, -67, -3, 0, 0]"
0,0,"[93, 29, -56, -69, -2, 0, -1]"
0,0,"[91, 28, -55, -67, -2, 0, 0]"
0,0,"[87, 32, -51, -63, -1, 0, 0]"
0,0,"[98, 31, -57, -73, -1, 0, 0]"
0,0,"[95, 27, -57, -71, 0, -2, -1]"
0,0,"[91, 27, -56, -66, 1, 0, -2]"
0,0,"[90, 30, -54, -65, 0, 0, -1]"
0,0,"[89, 30, -56, -63, 0, -1, -1]"
0,0,"[94, 31, -55, -69, -1, -1, 0]"
0,0,"[91, 30, -53, -67, 0, 0, 0]"
0,0,"[89, 29, -54, -65, 0, 0, 0]"
0,0,"[91, 29, -55, -67, 0, 0, 0]"
0,0,"[92, 31, -58, -65, 0, 0, 0]"
0,0,"[93, 30, -58, -66, -1, 0, 0]"
0,0,"[92, 29, -55, -68, -1, 0, 0]"
0,0,"[88, 30, -53, -64, 0, 0, 0]"
0,0,"[90, 29, -52, -68, 0, 0, 0]"
0,0,"[91, 27, -54, -68, 0, 1, 0]"
0,0,"[91, 29, -56, -66, 0, 0, 0]"
0,0,"[91, 30, -54, -67, 0, 0, 0]"
0,0,"[91, 29, -55, -66, 0, 0, 0]"
0,0,"[91, 30, -54, -67, 0, 0, 0]"
0,0,"[92, 29, -56, -67, 0, 0, 0]"
0,0,"[90, 29, -53, -67, 0, 0, 0]"
0,0,"[94, 28, -56, -70, 0, 0, 0]"
0,0,"[90, 32, -51, -67, 0, 0, 0]"
0,0,"[90, 27, -56, -65, 0, 0, 0]"
0,0,"[91, 28, -55, -67, 0, 0, 0]"
0,0,"[92, 28, -55, -68, 0, 0, 0]"
0,0,"[95, 29, -54, -72, 0, 0, 0]"
0,0,"[92, 28, -55, -68, 0, 0, 0]"
0,0,"[90, 30, -50, -69, 2, 0, 0]"
0,0,"[84, 31, -35, -70, 7, -1, 1]"
0,0,"[97, 17, -70, -65, 7, 0, 0]"
0,0,"[114, -45, -42, -96, -2, 15, 7]"
0,0,"[133, 26, -94, -90, -11, -7, 4]"
0,0,"[148, -8, -111, -97, -7, 3, -8]"
