label,thresh,coordinates
0,0,"[92, 25, -52, -72, 0, 0, 0]"
0,0,"[92, 23, -55, -70, 0, 0, 0]"
0,0,"[91, 23, -55, -69, 0, 0, 0]"
0,0,"[86, 16, -49, -69, 0, 0, 0]"
0,0,"[92, 23, -58, -68, 0, 0, 0]"
0,0,"[90, 21, -54, -69, 0, 0, 0]"
0,0,"[93, 26, -54, -71, 0, 0, 0]"
0,0,"[91, 25, -51, -71, 0, 0, 0]"
0,0,"[91, 26, -55, -68, 0, 0, 0]"
0,0,"[90, 28, -54, -67, 0, 0, 0]"
0,0,"[91, 26, -55, -68, 0, 0, 0]"
0,0,"[91, 24, -56, -68, 0, 0, 0]"
0,0,"[92, 24, -54, -70, 0, 0, 0]"
0,0,"[91, 25, -52, -70, 0, 0, 0]"
0,0,"[91, 24, -53, -70, 0, 0, 0]"
0,0,"[91, 23, -54, -70, 0, 0, 0]"
0,0,"[92, 24, -57, -68, 0, 0, 0]"
0,0,"[91, 23, -55, -69, 0, 0, 0]"
0,0,"[91, 24, -53, -70, 0, 0, 0]"
0,0,"[91, 24, -55, -69, 0, 0, 0]"
0,0,"[92, 24, -56, -69, 0, 0, 0]"
0,0,"[92, 23, -57, -68, 0, 0, 0]"
0,0,"[90, 25, -53, -68, 0, 0, 0]"
0,0,"[90, 24, -53, -69, 0, 0, 0]"
0,0,"[93, 24, -57, -69, 0, 0, 0]"
0,0,"[91, 25, -54, -69, 0, 0, 0]"
0,0,"[90, 23, -53, -69, 0, 0, 0]"
0,0,"[90, 22, -54, -69, 0, 0, 0]"
0,0,"[92, 23, -56, -69, 0, 0, 0]"
0,0,"[92, 23, -56, -69, 0, 0, 0]"
0,0,"[91, 24, -54, -69, 0, 0, 0]"
0,0,"[91, 23, -55, -69, 0, 0, 0]"
0,0,"[92, 26, -55, -69, 0, 0, 0]"
0,0,"[93, 22, -56, -71, 0, 1, 0]"
0,0,"[92, 25, -55, -69, 0, 0, 0]"
0,0,"[91, 24, -54, -69, 0, 0, 0]"
0,0,"[91, 26, -54, -69, 0, 0, 0]"
0,0,"[90, 36, -50, -66, 0, 0, 0]"
0,0,"[92, 25, -56, -69, 0, 0, 0]"
0,0,"[90, 24, -54, -68, 0, 0, 0]"
0,0,"[92, 26, -54, -70, 0, 0, 0]"
0,0,"[91, 25, -53, -70, 0, 0, 0]"
0,0,"[93, 24, -55, -71, 0, 0, 0]"
