label,thresh,coordinates
0,0,"[92, 23, -54, -71, 0, 0, 0]"
0,0,"[92, 23, -56, -69, 0, 0, 0]"
0,0,"[92, 25, -55, -69, 0, 0, 0]"
0,0,"[91, 25, -53, -70, -1, 0, 0]"
0,0,"[92, 26, -53, -70, 0, 0, 0]"
0,0,"[91, 25, -52, -71, 0, 0, 0]"
0,0,"[90, 25, -52, -69, 0, 0, 0]"
0,0,"[91, 25, -52, -70, 0, 0, 0]"
0,0,"[91, 24, -53, -70, 0, 0, 0]"
0,0,"[91, 26, -54, -69, 0, 0, 0]"
0,0,"[92, 24, -53, -71, 0, 0, 0]"
0,0,"[92, 24, -54, -71, 0, 0, 0]"
0,0,"[91, 25, -52, -70, 0, 0, 0]"
0,0,"[93, 23, -56, -71, 0, 1, -2]"
0,0,"[92, 26, -56, -68, -1, 1, -3]"
0,0,"[89, 30, -46, -70, 0, 2, -3]"
0,0,"[88, 28, -54, -64, 0, 0, -3]"
0,0,"[93, 25, -55, -71, -1, 0, -4]"
0,0,"[92, 34, -48, -71, 0, 0, -3]"
0,0,"[91, 30, -49, -70, 0, 0, -1]"
0,0,"[90, 31, -51, -68, 0, 0, 0]"
0,0,"[91, 31, -50, -69, 1, 0, 0]"
0,0,"[92, 27, -51, -72, 3, 0, 0]"
0,0,"[92, 26, -52, -71, 4, 0, -1]"
0,0,"[96, 26, -60, -70, 5, 1, 0]"
0,0,"[92, 28, -56, -68, 4, 3, 0]"
0,0,"[91, 33, -55, -64, 3, 3, 0]"
0,0,"[90, 34, -58, -60, 1, 2, 0]"
0,0,"[93, 34, -61, -61, 0, 1, 1]"
0,0,"[92, 33, -60, -62, -2, 1, 2]"
0,0,"[93, 32, -59, -64, -2, 0, 2]"
0,0,"[93, 29, -58, -66, -3, 0, 1]"
0,0,"[91, 31, -56, -65, -4, 0, 1]"
0,0,"[90, 33, -51, -67, -3, -1, 1]"
0,0,"[91, 30, -54, -67, -2, -2, 2]"
0,0,"[92, 28, -56, -67, -3, -2, 2]"
0,0,"[93, 29, -52, -71, -1, -3, 1]"
0,0,"[101, 30, -63, -73, 1, -3, 0]"
0,0,"[92, 24, -57, -68, 0, 0, 0]"
0,0,"[92, 26, -57, -67, 0, 0, -1]"
0,0,"[91, 27, -53, -69, 0, 0, 0]"
0,0,"[90, 29, -50, -69, 0, 0, 0]"
0,0,"[91, 26, -54, -68, 0, 0, 0]"
0,0,"[92, 26, -55, -69, 0, 0, 0]"
0,0,"[90, 27, -53, -68, -1, 0, 0]"
0,0,"[91, 28, -54, -68, 0, 0, 0]"
0,0,"[92, 26, -55, -69, -1, 0, 0]"
0,0,"[91, 26, -54, -69, -1, 0, 0]"
0,0,"[91, 27, -52, -69, -1, 0, 0]"
0,0,"[90, 27, -53, -68, 0, 0, 0]"
0,0,"[91, 28, -52, -69, 0, 0, 0]"
0,0,"[92, 26, -53, -70, 0, 0, 0]"
0,0,"[91, 27, -52, -69, 0, 0, 0]"
0,0,"[90, 27, -53, -68, 0, 0, 0]"
0,0,"[93, 31, -57, -66, 0, 0, 0]"
0,0,"[92, 26, -57, -67, 0, 0, 0]"
0,0,"[93, 27, -56, -69, -1, 0, 0]"
0,0,"[90, 27, -54, -67, -1, 0, 0]"
0,0,"[92, 26, -54, -70, -1, 0, 0]"
0,0,"[91, 28, -52, -69, -1, 0, 0]"
0,0,"[91, 26, -52, -70, -1, 0, 0]"
0,0,"[91, 28, -52, -69, 0, 0, 0]"
0,0,"[92, 27, -54, -69, 0, 0, 0]"
0,0,"[93, 22, -55, -72, 0, 0, 0]"
0,0,"[89, 24, -53, -68, -1, 0, 0]"
0,0,"[91, 27, -51, -70, -1, 0, 0]"
0,0,"[90, 27, -50, -70, 0, 0, 0]"
0,0,"[90, 27, -51, -69, 0, 0, 0]"
0,0,"[92, 26, -55, -69, 0, 0, 0]"
0,0,"[92, 27, -53, -70, 0, 0, 0]"
0,0,"[91, 27, -53, -69, 0, 0, 0]"
0,0,"[91, 27, -53, -69, 0, 0, 0]"
0,0,"[92, 27, -53, -70, 0, 0, 0]"
0,0,"[91, 27, -53, -69, 0, 0, 0]"
0,0,"[91, 27, -52, -70, 0, 0, 0]"
0,0,"[90, 26, -53, -68, 0, 0, 0]"
0,0,"[92, 26, -53, -70, 0, 0, 0]"
0,0,"[91, 27, -53, -69, 0, 0, 0]"
0,0,"[91, 27, -53, -69, 0, 0, 0]"
0,0,"[91, 27, -52, -69, 0, 0, 0]"
0,0,"[92, 28, -53, -70, 0, 0, 0]"
0,0,"[88, 26, -49, -68, 0, 0, 0]"
0,0,"[92, 28, -51, -71, 0, 0, 0]"
0,0,"[91, 27, -52, -70, 0, 0, 0]"
0,0,"[93, 28, -54, -70, 0, 0, 0]"
0,0,"[92, 27, -52, -71, 0, 0, 0]"
0,0,"[92, 28, -53, -70, 0, 0, 0]"
0,0,"[92, 27, -53, -70, 0, 0, 0]"
0,0,"[86, 26, -50, -65, 0, 0, 0]"
0,0,"[92, 28, -52, -70, 0, 0, 0]"
0,0,"[91, 27, -52, -70, 0, 0, 0]"
0,0,"[91, 27, -52, -70, 0, 0, 0]"
0,0,"[92, 27, -52, -71, 0, 0, 0]"
0,0,"[91, 26, -52, -70, 0, 0, 0]"
0,0,"[90, 26, -52, -69, 0, 0, 0]"
0,0,"[92, 26, -52, -71, 0, 0, 0]"
0,0,"[93, 28, -52, -72, 0, 0, 0]"
0,0,"[91, 28, -51, -70, 0, 0, 0]"
0,0,"[92, 27, -53, -70, 0, 0, 0]"
0,0,"[92, 25, -53, -71, 0, 0, 0]"
0,0,"[91, 26, -51, -71, 0, 0, 0]"
0,0,"[91, 27, -51, -71, 0, 0, 0]"
0,0,"[91, 27, -52, -69, 0, 0, 0]"
0,0,"[92, 26, -53, -70, 0, 0, 0]"
0,0,"[90, 25, -52, -69, 0, 0, 0]"
0,0,"[93, 27, -52, -72, 0, 0, -1]"
0,0,"[90, 28, -52, -68, 0, 0, -1]"
0,0,"[91, 26, -54, -69, 0, 0, -2]"
0,0,"[92, 27, -55, -69, 0, 0, -3]"
0,0,"[93, 27, -55, -70, 0, 0, -3]"
0,0,"[91, 30, -51, -69, -1, 0, -3]"
0,0,"[89, 30, -51, -67, -1, 0, -2]"
0,0,"[90, 30, -48, -70, 0, 0, -2]"
0,0,"[92, 27, -51, -72, 0, 0, -1]"
0,0,"[91, 29, -51, -70, 0, 0, -2]"
0,0,"[90, 30, -50, -69, 1, 0, -2]"
0,0,"[92, 28, -54, -69, 0, 0, -2]"
0,0,"[92, 29, -52, -70, 0, 0, -2]"
0,0,"[92, 31, -49, -71, 0, 0, -1]"
0,0,"[91, 32, -50, -69, 0, 0, 0]"
0,0,"[91, 30, -54, -67, -1, 0, 0]"
0,0,"[95, 29, -55, -72, -2, 0, 0]"
0,0,"[91, 33, -45, -72, -2, 0, -1]"
0,0,"[90, 29, -50, -69, -1, 0, 0]"
0,0,"[92, 30, -50, -71, 0, 0, 0]"
0,0,"[92, 29, -50, -72, 0, 0, 0]"
0,0,"[91, 30, -49, -71, 0, 0, 0]"
0,0,"[90, 29, -49, -70, 0, 0, 0]"
0,0,"[90, 29, -50, -69, 0, 0, 0]"
0,0,"[92, 30, -51, -70, 0, 0, 0]"
0,0,"[90, 32, -49, -69, 0, 0, 0]"
0,0,"[91, 33, -47, -71, 0, 0, 0]"
0,0,"[91, 30, -48, -71, 0, 0, 0]"
0,0,"[91, 30, -48, -71, 0, 0, 0]"
0,0,"[91, 30, -50, -70, 0, 0, 0]"
0,0,"[92, 30, -51, -70, 0, 0, 0]"
0,0,"[92, 30, -51, -70, 0, 0, 0]"
0,0,"[91, 29, -50, -70, 0, 0, 0]"
0,0,"[91, 29, -51, -70, 0, 0, 0]"
0,0,"[92, 30, -51, -70, 0, 0, 0]"
0,0,"[91, 31, -49, -70, 0, 0, 0]"
0,0,"[93, 31, -51, -71, 0, 0, -1]"
