label,thresh,coordinates
0,0,"[90, -11, -41, -79, 0, 0, 0]"
0,0,"[94, -14, -43, -82, 0, 0, 0]"
0,0,"[90, -14, -40, -79, 0, 0, 0]"
0,0,"[88, -13, -39, -78, 0, 0, 0]"
0,0,"[89, -13, -40, -79, 0, 0, 0]"
0,0,"[90, -16, -40, -79, 1, 0, 0]"
0,0,"[89, -13, -40, -79, 2, 0, 0]"
0,0,"[91, -10, -41, -81, 3, 0, 0]"
0,0,"[95, -17, -36, -86, 6, -1, 0]"
0,0,"[101, -20, -38, -91, 15, 0, -1]"
0,0,"[118, -17, -62, -99, 20, 4, -2]"
0,0,"[145, -10, -98, -107, 10, 9, -4]"
0,0,"[136, -5, -92, -100, 7, 9, -7]"
0,0,"[140, 0, -100, -98, 8, 9, -11]"
0,0,"[149, -3, -108, -102, 4, 11, -13]"
0,0,"[139, 3, -95, -101, 1, 17, -17]"
0,0,"[121, 8, -85, -86, 3, 17, -20]"
0,0,"[108, 16, -74, -77, 6, 17, -21]"
0,0,"[99, 14, -66, -72, 6, 19, -22]"
0,0,"[82, 23, -50, -61, 8, 19, -22]"
0,0,"[83, 31, -58, -50, 11, 16, -20]"
0,0,"[83, 36, -62, -41, 11, 14, -21]"
0,0,"[69, 32, -52, -33, 9, 14, -21]"
0,0,"[59, 38, -42, -18, 13, 14, -20]"
0,0,"[64, 42, -47, -8, 14, 11, -16]"
0,0,"[66, 39, -53, -7, 11, 6, -13]"
0,0,"[58, 36, -46, 1, 10, 5, -11]"
0,0,"[57, 40, -39, 11, 13, 4, -11]"
0,0,"[58, 40, -33, 26, 16, 0, -12]"
0,0,"[61, 32, -31, 42, 15, -5, -11]"
0,0,"[63, 27, -28, 49, 11, -12, -8]"
0,0,"[62, 23, -22, 53, 8, -21, -3]"
0,0,"[48, -2, -16, 45, 9, -28, 0]"
0,0,"[73, -21, -10, 69, 8, -30, -1]"
0,0,"[142, -8, -12, 141, -13, -39, -5]"
0,0,"[211, -12, 41, 207, -42, -43, -3]"
0,0,"[262, -99, 124, 208, -43, -43, 12]"
2,1,"[377, -291, 207, 121, -13, -43, 14]"
0,0,"[147, -25, -68, -128, 3, 11, -3]"
0,0,"[124, -41, -77, -88, 7, 22, -1]"
0,0,"[193, -35, -39, -186, 1, 8, 2]"
0,0,"[63, -9, -35, -51, 0, 4, 5]"
0,0,"[76, 4, -29, -70, 1, 0, 3]"
0,0,"[105, -5, -49, -93, 1, 3, 0]"
0,0,"[104, -4, -56, -88, 1, 5, 0]"
0,0,"[85, 0, -46, -72, 0, 2, 0]"
0,0,"[80, -2, -40, -69, 0, 0, 0]"
0,0,"[90, -8, -42, -79, 0, -3, 0]"
0,0,"[94, -12, -41, -84, 1, 0, -1]"
0,0,"[91, -12, -41, -80, 2, 1, -1]"
0,0,"[90, -10, -47, -76, 0, 0, 0]"
0,0,"[86, -10, -38, -76, 0, 0, 0]"
0,0,"[89, -9, -40, -79, 0, 0, 0]"
0,0,"[88, -11, -38, -79, 0, 0, 0]"
0,0,"[90, -10, -41, -80, 1, 0, 0]"
0,0,"[87, -11, -41, -76, 0, 0, 0]"
0,0,"[89, -11, -44, -77, 0, 1, 0]"
0,0,"[90, -9, -45, -78, 0, 1, 0]"
0,0,"[90, -7, -44, -78, 0, 1, 0]"
0,0,"[89, -6, -43, -78, 0, 0, 0]"
0,0,"[88, -5, -44, -76, 0, 0, 0]"
0,0,"[88, -7, -43, -76, 0, 0, 0]"
0,0,"[89, -8, -45, -76, 0, 0, 0]"
0,0,"[90, -7, -46, -77, 0, 0, 0]"
0,0,"[88, -7, -43, -76, 0, 0, 0]"
0,0,"[90, -7, -44, -78, 0, 0, 0]"
0,0,"[90, -9, -43, -79, 0, 0, 0]"
0,0,"[92, -11, -45, -79, 0, 0, 0]"
0,0,"[98, -14, -46, -85, -1, 0, 0]"
0,0,"[95, -21, -37, -85, 0, 0, 1]"
0,0,"[103, -19, -36, -95, 1, 0, 2]"
0,0,"[132, -22, -50, -120, -1, 4, 2]"
0,0,"[159, -30, -75, -137, -15, 10, 0]"
0,0,"[134, -29, -30, -127, -18, 16, -1]"
0,0,"[114, -8, -15, -113, 0, 14, 0]"
0,0,"[128, -13, -36, -122, 9, 11, 3]"
0,0,"[140, -10, -51, -130, 6, 14, 2]"
0,0,"[133, -10, -49, -123, 0, 18, 1]"
0,0,"[111, 0, -40, -104, 0, 22, 0]"
0,0,"[95, 5, -36, -88, 2, 22, -1]"
0,0,"[92, 5, -38, -84, 0, 22, 0]"
0,0,"[77, 12, -27, -71, 0, 22, 0]"
0,0,"[71, 14, -25, -65, 2, 21, 1]"
0,0,"[72, 15, -35, -61, 0, 20, 1]"
0,0,"[67, 18, -36, -54, -3, 19, 2]"
0,0,"[60, 19, -33, -46, -5, 18, 4]"
0,0,"[53, 17, -28, -42, -4, 19, 6]"
0,0,"[49, 14, -26, -39, -4, 17, 8]"
0,0,"[39, 12, -21, -31, -6, 15, 11]"
0,0,"[32, 5, -21, -24, -8, 14, 16]"
0,0,"[29, 17, -18, -15, -5, 15, 18]"
0,0,"[44, 30, -28, -15, -4, 11, 18]"
0,0,"[43, 28, -30, -14, -5, 7, 18]"
0,0,"[42, 33, -25, -7, -4, 6, 18]"
0,0,"[37, 32, -13, 14, -4, 4, 20]"
0,0,"[39, 27, -4, 28, -1, 0, 22]"
0,0,"[52, 8, 7, 51, 0, -3, 20]"
0,0,"[131, -13, 27, 128, -12, -6, 21]"
0,0,"[224, 27, 44, 218, -43, -32, 43]"
0,0,"[196, -43, 47, 185, -43, -43, 43]"
1,1,"[1284, -702, -747, -774, 43, -43, 19]"
0,0,"[116, -21, -55, -100, -4, 11, -3]"
0,0,"[132, -32, -30, -124, -4, 5, 0]"
0,0,"[103, -4, -17, -102, 9, -2, 0]"
0,0,"[84, -13, -40, -73, 7, -1, 0]"
0,0,"[79, -23, -41, -63, 2, 0, 0]"
0,0,"[78, -21, -39, -64, -1, 1, 0]"
0,0,"[89, -14, -30, -83, 0, 3, 0]"
0,0,"[96, -7, -34, -90, 0, 1, 0]"
0,0,"[94, -10, -35, -87, 1, -1, 0]"
0,0,"[88, -17, -42, -76, 0, 0, 0]"
0,0,"[85, -13, -37, -75, 0, 0, 0]"
0,0,"[88, -11, -39, -78, 0, 0, 0]"
0,0,"[88, -12, -38, -79, 0, 0, 0]"
0,0,"[90, -14, -44, -77, 0, 0, 0]"
0,0,"[91, -13, -39, -81, 0, 0, 0]"
0,0,"[89, -13, -38, -79, 1, 0, 0]"
0,0,"[86, -13, -38, -76, 1, 0, 0]"
0,0,"[87, -14, -36, -78, 0, 0, 0]"
0,0,"[93, -14, -42, -82, 1, 0, 0]"
0,0,"[89, -15, -42, -77, 0, 0, 0]"
0,0,"[89, -13, -37, -80, 0, 0, 0]"
0,0,"[90, -12, -40, -80, 0, 0, 0]"
0,0,"[89, -14, -40, -78, 0, 0, 0]"
0,0,"[89, -13, -40, -79, 0, 0, 0]"
0,0,"[89, -12, -41, -78, 0, 0, 0]"
0,0,"[88, -12, -41, -77, 0, 0, 0]"
0,0,"[90, -13, -43, -78, 0, 0, 0]"
0,0,"[91, -14, -43, -79, 0, 0, 0]"
0,0,"[89, -13, -41, -78, 0, 0, 0]"
0,0,"[88, -12, -38, -78, 0, 0, 0]"
0,0,"[90, -13, -41, -79, 0, 0, 0]"
0,0,"[92, -15, -40, -82, 0, 0, 0]"
0,0,"[91, -14, -42, -79, 0, 0, 0]"
0,0,"[86, -12, -37, -77, 0, 0, 0]"
0,0,"[87, -11, -38, -78, 0, 0, 0]"
0,0,"[90, -13, -43, -78, 0, 0, 0]"
0,0,"[89, -13, -43, -77, 0, 0, 0]"
0,0,"[89, -12, -42, -78, 0, 0, 0]"
0,0,"[89, -12, -41, -78, 0, 0, 0]"
0,0,"[90, -11, -42, -79, -1, 0, 0]"
0,0,"[89, -12, -38, -80, 0, 0, 0]"
0,0,"[90, -13, -39, -80, 0, 0, 0]"
0,0,"[89, -14, -41, -78, 0, 0, 0]"
0,0,"[88, -14, -41, -77, 0, 0, 0]"
0,0,"[88, -14, -41, -77, 0, 0, 0]"
0,0,"[89, -12, -40, -79, 0, 0, 0]"
0,0,"[88, -14, -39, -78, 0, 0, 0]"
0,0,"[89, -13, -40, -79, 0, 0, 0]"
0,0,"[88, -13, -40, -77, 0, 0, 0]"
0,0,"[89, -12, -41, -78, 0, 0, 0]"
0,0,"[90, -11, -41, -79, 0, 0, 0]"
0,0,"[90, -11, -41, -79, 1, 0, 0]"
0,0,"[89, -12, -43, -77, 1, 0, 0]"
0,0,"[90, -12, -44, -78, 1, 0, 0]"
0,0,"[89, -10, -42, -78, 1, 0, 0]"
0,0,"[89, -10, -41, -78, 1, 0, 0]"
0,0,"[89, -12, -44, -77, 2, 0, 0]"
0,0,"[90, -13, -44, -77, 2, 0, 0]"
0,0,"[89, -13, -38, -79, 4, 0, -1]"
0,0,"[90, -14, -35, -82, 11, 0, -2]"
0,0,"[92, -10, -32, -86, 21, 1, -2]"
0,0,"[93, -15, -41, -82, 31, 0, -1]"
0,0,"[112, -19, -65, -89, 43, 6, 0]"
0,0,"[114, -10, -79, -81, 43, 7, -1]"
0,0,"[105, 7, -102, -23, 43, -1, -3]"
0,0,"[157, -7, -156, -17, 43, -2, -11]"
0,0,"[199, 2, -199, 13, 43, 4, -14]"
0,0,"[185, 13, -173, 63, 42, -1, -12]"
0,0,"[161, 4, -139, 82, 39, -8, -8]"
0,0,"[155, -8, -127, 89, 40, -17, -9]"
0,0,"[156, -6, -105, 115, 43, -22, -12]"
0,0,"[166, -19, -104, 128, 40, -36, -13]"
0,0,"[168, -33, -85, 141, 28, -43, -9]"
0,0,"[155, -31, -57, 141, 21, -43, -4]"
0,0,"[155, -44, -32, 145, 14, -43, 5]"
0,0,"[224, -54, 6, 217, 23, -43, 20]"
0,0,"[329, -137, 26, 298, 39, -43, 32]"
3,1,"[1200, -784, -475, -774, -16, -43, 43]"
0,0,"[110, 46, -98, 22, 0, 0, -1]"
0,0,"[91, 37, -80, 22, 0, 1, -2]"
0,0,"[92, 38, -80, 24, 0, -1, -1]"
0,0,"[93, 33, -83, 25, 1, -1, -1]"
0,0,"[101, 38, -89, 29, 1, 0, -1]"
0,0,"[106, 38, -96, 23, 1, 0, -1]"
0,0,"[106, 38, -96, 25, 0, 0, 0]"
0,0,"[104, 37, -94, 23, 0, 0, 0]"
0,0,"[104, 40, -93, 23, 0, 0, 0]"
0,0,"[101, 41, -90, 21, 0, 0, 0]"
0,0,"[103, 39, -93, 21, 0, 0, 0]"
0,0,"[104, 37, -94, 24, 0, 0, 0]"
0,0,"[102, 36, -92, 25, 0, 0, 0]"
0,0,"[99, 39, -88, 25, 0, 0, 0]"
0,0,"[98, 38, -87, 24, 0, 0, 0]"
0,0,"[101, 38, -91, 24, 0, 0, 0]"
0,0,"[100, 37, -90, 24, 0, 0, 0]"
0,0,"[102, 39, -91, 24, 0, 0, 0]"
0,0,"[101, 38, -91, 21, 0, 0, 0]"
0,0,"[101, 38, -91, 24, 0, 0, 0]"
0,0,"[100, 37, -90, 22, 0, 0, 0]"
0,0,"[104, 37, -94, 24, 0, 0, 0]"
0,0,"[103, 39, -92, 25, 0, 0, 0]"
0,0,"[100, 41, -88, 24, 0, 0, 0]"
0,0,"[100, 39, -89, 23, 0, 0, 0]"
0,0,"[102, 37, -92, 25, 0, 0, 0]"
0,0,"[103, 38, -92, 25, 0, 0, 0]"
0,0,"[99, 39, -88, 24, 0, 0, 0]"
0,0,"[101, 39, -90, 26, 0, 0, 0]"
0,0,"[104, 37, -93, 27, 0, 0, 0]"
0,0,"[101, 37, -90, 26, 0, 0, 0]"
0,0,"[99, 37, -88, 25, 0, 0, 0]"
0,0,"[99, 39, -88, 25, 0, 0, 0]"
0,0,"[102, 39, -91, 26, 0, 0, 0]"
0,0,"[103, 38, -92, 26, 0, 0, 0]"
0,0,"[105, 39, -93, 28, 0, 0, 0]"
0,0,"[99, 39, -87, 25, 0, 0, 0]"
0,0,"[100, 38, -89, 27, 0, 0, 0]"
0,0,"[102, 38, -91, 26, 0, 0, 0]"
0,0,"[103, 38, -92, 26, 0, 0, 0]"
0,0,"[101, 39, -89, 28, 0, 0, 0]"
0,0,"[101, 38, -90, 26, 0, 0, 0]"
0,0,"[102, 38, -91, 27, 0, 0, 0]"
0,0,"[100, 39, -89, 25, 0, 0, 0]"
0,0,"[100, 40, -88, 27, 0, 0, 0]"
0,0,"[103, 39, -91, 27, 0, 0, 0]"
0,0,"[104, 38, -93, 26, 0, 0, 0]"
0,0,"[102, 36, -92, 26, 0, 0, 0]"
0,0,"[101, 37, -90, 26, 0, 0, 0]"
0,0,"[100, 37, -90, 24, 0, 0, 0]"
0,0,"[101, 36, -92, 23, 0, 0, 0]"
0,0,"[107, 34, -99, 21, 2, -2, 1]"
0,0,"[119, 34, -113, 13, -3, -1, 1]"
0,0,"[121, 28, -118, 5, -10, 0, 1]"
0,0,"[132, 22, -130, -5, -21, 6, 0]"
0,0,"[132, 16, -131, -9, -36, 14, -2]"
0,0,"[131, 11, -130, -14, -43, 15, 0]"
0,0,"[122, 13, -119, -23, -43, 17, 0]"
0,0,"[117, 7, -112, -32, -43, 20, 3]"
0,0,"[128, 1, -123, -34, -43, 24, 9]"
0,0,"[100, 14, -97, -18, -43, 24, 15]"
0,0,"[126, 28, -122, 10, -43, 22, 22]"
0,0,"[57, 45, -31, 16, -43, 14, 33]"
0,0,"[60, 34, 49, -9, -43, 14, 39]"
0,0,"[45, -1, -1, -45, -17, 25, 36]"
0,0,"[68, 7, -54, -40, -14, 32, 35]"
0,0,"[53, 8, -39, -35, -21, 25, 39]"
0,0,"[30, 20, -5, -22, -8, 18, 42]"
0,0,"[18, 12, -9, -10, 3, 13, 43]"
0,0,"[37, 15, -33, -6, 8, 8, 42]"
0,0,"[32, 6, -31, 7, -1, 2, 38]"
0,0,"[32, -19, -23, 12, -10, 0, 38]"
0,0,"[53, -11, -1, 52, -16, -4, 43]"
0,0,"[143, 11, 3, 143, -19, -15, 43]"
0,0,"[182, -5, 5, 182, -43, -43, 43]"
0,0,"[308, -108, 119, 263, -43, -43, 43]"
1,1,"[788, 101, -109, -774, -6, 26, -30]"
0,0,"[103, -9, -22, -100, 2, 9, -3]"
0,0,"[106, 3, -23, -103, 8, -2, -2]"
0,0,"[93, -9, -49, -78, 5, -3, -1]"
0,0,"[85, -19, -46, -69, 0, -2, 0]"
0,0,"[87, -27, -34, -75, 0, 1, 0]"
0,0,"[88, -24, -23, -81, 2, 5, 0]"
0,0,"[85, -13, -27, -80, 1, 1, 0]"
0,0,"[89, -17, -29, -82, 1, 0, 0]"
0,0,"[89, -18, -40, -78, 1, 0, 0]"
0,0,"[87, -15, -40, -76, 2, 1, -1]"
0,0,"[91, -14, -47, -77, 0, 0, 0]"
0,0,"[89, -15, -39, -79, -1, 0, 0]"
0,0,"[88, -16, -34, -80, 0, 0, 0]"
0,0,"[91, -19, -38, -80, 0, 0, 0]"
0,0,"[88, -16, -37, -78, 0, 0, 0]"
0,0,"[87, -15, -34, -79, 0, 0, 0]"
0,0,"[90, -17, -37, -80, 1, 0, 0]"
0,0,"[90, -16, -39, -79, 0, 0, 0]"
