label,thresh,coordinates
0,0,"[87, -10, -20, -84, -6, -7, -2]"
0,0,"[91, -11, -17, -89, -6, -6, -2]"
0,0,"[96, -10, -16, -94, -4, -6, -2]"
0,0,"[100, -13, -17, -98, -4, -6, -2]"
0,0,"[100, -14, -13, -98, -3, -4, -2]"
0,0,"[99, -13, -14, -97, -2, -1, -2]"
0,0,"[113, -15, -8, -112, 0, 0, 0]"
0,0,"[110, -13, -14, -108, 1, 0, 0]"
0,0,"[103, -15, -15, -101, -2, 1, 0]"
0,0,"[97, -12, -14, -95, -2, 1, 0]"
0,0,"[100, -14, -16, -98, -4, 0, 0]"
0,0,"[111, -15, -17, -109, -5, -2, -1]"
0,0,"[128, -16, -20, -125, -5, -2, -3]"
0,0,"[147, -20, -17, -145, -7, 0, -4]"
0,0,"[166, -21, -13, -164, -6, 0, -3]"
0,0,"[195, -34, -15, -191, -4, -1, -4]"
0,0,"[210, -48, -24, -203, -4, 3, -9]"
0,0,"[202, -46, -9, -197, -5, 12, -15]"
0,0,"[177, -30, 1, -174, -6, 19, -17]"
0,0,"[152, -14, -1, -151, -7, 23, -13]"
0,0,"[124, -8, -8, -123, -9, 23, -8]"
0,0,"[103, -54, -11, -87, -13, 21, -7]"
0,0,"[120, -66, -20, -98, -22, 30, -16]"
4,1,"[409, 278, -293, 65, -6, -43, 19]"
0,0,"[95, 17, 25, -90, 5, 4, -2]"
0,0,"[94, 11, 23, -90, 4, 7, -1]"
0,0,"[90, 22, 17, -86, 0, 3, 1]"
0,0,"[86, 26, 9, -82, -1, 1, 1]"
0,0,"[85, 24, 7, -81, 0, 2, 1]"
0,0,"[84, 23, 6, -81, 2, 2, 1]"
0,0,"[86, 25, 8, -82, 3, 1, 1]"
0,0,"[92, 22, 9, -89, 2, 0, 0]"
0,0,"[95, 19, 9, -93, 0, -1, 0]"
0,0,"[96, 19, 7, -94, -2, 1, -1]"
0,0,"[94, 22, 8, -91, -3, 4, -1]"
0,0,"[90, 23, 9, -87, -2, 3, -1]"
0,0,"[88, 25, 11, -84, 0, 1, 0]"
0,0,"[86, 25, 11, -82, 1, 0, 0]"
0,0,"[86, 23, 11, -82, 1, 0, 0]"
0,0,"[87, 24, 10, -83, 0, 0, 0]"
0,0,"[85, 24, 11, -81, 0, 0, 0]"
0,0,"[86, 25, 11, -82, 0, 0, 0]"
0,0,"[87, 24, 9, -83, 0, 0, 0]"
0,0,"[87, 24, 11, -83, 0, 0, 0]"
0,0,"[88, 25, 12, -83, 1, -1, 0]"
0,0,"[87, 24, 12, -83, 1, -1, 0]"
0,0,"[87, 24, 11, -83, 1, -1, 0]"
0,0,"[89, 23, 10, -85, 0, -1, 0]"
0,0,"[87, 24, 10, -83, 1, -3, 1]"
0,0,"[93, 26, 12, -88, 3, -9, 3]"
0,0,"[120, 24, 22, -116, 7, -35, 7]"
0,0,"[215, 143, 59, -150, -6, -7, 5]"
0,0,"[152, 77, 64, -114, -1, 5, 3]"
0,0,"[78, 15, 3, -76, -3, 3, 4]"
0,0,"[71, 18, 2, -69, 0, 2, 4]"
0,0,"[70, 16, -4, -68, 3, -1, 4]"
0,0,"[71, 17, -6, -69, 3, -3, 2]"
0,0,"[72, 13, -7, -70, 3, -6, 2]"
0,0,"[76, 12, -5, -75, 1, -7, 2]"
0,0,"[80, 12, -2, -79, 1, -9, 2]"
0,0,"[78, 9, 1, -77, 2, -11, 3]"
0,0,"[86, -3, 2, -86, 2, -12, 2]"
0,0,"[92, -4, 5, -92, 3, -10, 2]"
0,0,"[100, -7, 4, -100, 3, -9, 3]"
0,0,"[104, -8, 3, -104, 2, -9, 4]"
0,0,"[107, -8, 0, -107, 3, -8, 4]"
0,0,"[107, -7, 0, -107, 4, -5, 4]"
0,0,"[105, -2, -2, -105, 4, -3, 3]"
0,0,"[103, 0, -3, -103, 4, -2, 4]"
0,0,"[107, -1, -8, -107, 2, -3, 4]"
0,0,"[111, -5, -8, -111, 2, -3, 2]"
0,0,"[111, -3, -5, -111, 3, 0, 1]"
0,0,"[106, -4, -10, -105, 4, 1, 1]"
0,0,"[101, 1, -11, -100, 1, 4, 1]"
0,0,"[92, 3, -10, -91, 0, 4, 1]"
0,0,"[92, 4, -11, -91, 0, 2, 0]"
0,0,"[95, 1, -13, -94, 0, 2, 0]"
0,0,"[95, 0, -11, -94, 0, 3, 0]"
0,0,"[94, 0, -13, -93, 0, 4, 0]"
0,0,"[93, 2, -12, -92, 0, 4, -1]"
0,0,"[92, 2, -14, -91, 0, 4, -1]"
0,0,"[90, 2, -11, -89, 0, 5, -1]"
0,0,"[90, 0, -10, -89, 1, 5, -1]"
0,0,"[93, 1, -12, -92, 1, 6, -1]"
0,0,"[92, 0, -11, -91, 1, 6, -1]"
0,0,"[95, 1, -14, -94, 0, 6, -1]"
0,0,"[96, 2, -11, -95, -1, 6, -1]"
0,0,"[94, 4, -6, -94, 0, 8, -2]"
0,0,"[96, 6, -9, -95, 2, 8, -2]"
0,0,"[101, 6, -14, -100, 0, 9, -1]"
0,0,"[110, 9, -16, -108, -2, 9, -2]"
0,0,"[112, 9, -11, -111, -2, 9, -3]"
0,0,"[116, 13, -16, -114, 0, 11, -4]"
0,0,"[114, 16, -10, -112, 0, 15, -4]"
0,0,"[114, 29, -11, -110, 0, 16, -3]"
0,0,"[112, 27, -10, -108, -1, 16, -3]"
0,0,"[106, 17, -5, -105, 0, 18, -3]"
0,0,"[101, 21, -7, -99, 0, 23, -1]"
0,0,"[90, 30, 0, -85, 1, 28, -1]"
0,0,"[72, 37, 0, -62, 2, 28, 0]"
0,0,"[58, 44, 9, -36, 3, 25, 1]"
0,0,"[47, 41, 14, -18, 2, 22, 2]"
0,0,"[43, 37, 22, -3, 0, 18, 6]"
0,0,"[49, 36, 32, 8, 0, 11, 11]"
0,0,"[51, 28, 37, 20, -1, 4, 18]"
0,0,"[49, 15, 33, 33, -2, -2, 23]"
0,0,"[47, 5, 27, 38, -5, -5, 25]"
0,0,"[55, -21, 31, 40, -7, -9, 27]"
0,0,"[68, -46, 27, 42, -8, -7, 27]"
0,0,"[91, -51, 45, 61, -12, -5, 27]"
0,0,"[131, 9, 14, 130, -36, -43, 39]"
0,0,"[126, -64, 41, 100, -43, -43, 43]"
0,0,"[227, -201, 70, 78, -43, -43, 41]"
1,1,"[734, 116, -724, -25, 43, 43, 0]"
0,0,"[222, -47, -6, -217, 12, 15, -5]"
0,0,"[114, 3, -26, -111, 11, 5, -5]"
0,0,"[101, -13, -45, -90, 0, -2, 0]"
0,0,"[68, -17, -27, -60, -10, -1, 0]"
0,0,"[67, -8, 2, -66, -5, 1, 0]"
0,0,"[89, -10, 7, -88, 4, 0, 0]"
0,0,"[97, -18, -6, -95, 2, -1, 0]"
0,0,"[96, -22, -16, -92, 0, 0, 0]"
0,0,"[88, -20, -6, -85, 0, 0, 0]"
0,0,"[84, -16, -7, -82, 0, 1, 0]"
0,0,"[82, -13, -10, -80, 1, 1, 0]"
0,0,"[91, -14, -17, -88, 0, 1, 0]"
0,0,"[93, -11, -15, -91, 0, 0, 0]"
0,0,"[90, -13, -18, -87, 0, 0, 0]"
0,0,"[88, -13, -13, -86, 0, 0, 0]"
0,0,"[89, -15, -16, -86, -1, 0, 0]"
0,0,"[87, -13, -11, -85, 0, 0, 0]"
0,0,"[89, -15, -15, -86, 0, 0, 0]"
0,0,"[86, -15, -11, -84, 1, 0, 0]"
0,0,"[89, -17, -17, -86, 0, 0, 0]"
0,0,"[89, -14, -12, -87, 0, 0, 0]"
0,0,"[89, -14, -11, -87, 0, 0, 0]"
0,0,"[88, -14, -13, -86, 0, 0, 0]"
0,0,"[88, -14, -15, -86, 0, 0, 0]"
0,0,"[88, -14, -15, -86, 0, 0, 0]"
0,0,"[88, -13, -16, -86, 0, 0, 0]"
0,0,"[92, -13, -12, -90, 0, 0, 0]"
0,0,"[91, -13, -20, -88, 0, 0, 0]"
0,0,"[99, -15, -24, -95, 0, 0, -3]"
0,0,"[105, -14, -29, -100, 0, 1, -6]"
0,0,"[95, -7, -28, -91, -5, 1, -8]"
0,0,"[96, -4, -28, -92, -6, -1, -11]"
0,0,"[88, -8, -19, -86, -1, -1, -15]"
0,0,"[87, -9, -29, -81, -2, 0, -17]"
0,0,"[79, -8, -19, -76, -3, 0, -14]"
0,0,"[82, -2, -22, -79, 0, -2, -12]"
0,0,"[87, -1, -25, -83, 0, -5, -13]"
0,0,"[84, -6, -30, -78, 0, -6, -13]"
0,0,"[85, -8, -27, -80, 0, -6, -14]"
0,0,"[81, -12, -21, -77, 0, -5, -13]"
0,0,"[79, -16, -21, -74, -2, -5, -12]"
0,0,"[76, -14, -15, -73, -4, -5, -12]"
0,0,"[75, -20, -12, -71, -6, -5, -12]"
0,0,"[74, -22, -6, -70, -8, -5, -9]"
0,0,"[68, -22, 0, -64, -9, -5, -6]"
0,0,"[70, -25, 0, -65, -7, -10, -4]"
0,0,"[98, -39, -15, -89, -10, -14, -2]"
0,0,"[124, -43, -9, -116, -10, -13, -3]"
0,0,"[136, -48, -7, -127, -5, -10, -6]"
0,0,"[146, -50, -12, -137, -6, -5, -9]"
0,0,"[159, -48, -5, -152, -8, -2, -7]"
0,0,"[169, -50, -3, -161, -5, -3, -7]"
0,0,"[193, -56, 0, -185, 2, 1, -7]"
0,0,"[196, -74, -19, -180, 15, 8, -8]"
0,0,"[171, -68, -25, -155, 11, 16, -8]"
0,0,"[153, -66, -28, -135, 1, 24, -10]"
0,0,"[143, -69, -13, -125, -3, 32, -15]"
0,0,"[117, -81, 4, -85, 3, 41, -11]"
0,0,"[72, -35, 18, -60, 6, 37, -10]"
0,0,"[69, 36, -31, -50, -2, 37, -9]"
0,0,"[153, 73, -129, -39, 12, -43, -14]"
0,0,"[140, 33, -53, -125, -30, 28, -18]"
0,0,"[132, -70, 8, -112, -1, 33, 16]"
0,0,"[107, -34, -7, -101, -10, 6, -4]"
0,0,"[102, 30, 0, -97, -1, 0, -5]"
0,0,"[144, 36, -8, -139, 0, -3, -3]"
0,0,"[119, 6, -3, -119, -2, 9, -1]"
0,0,"[102, 1, -3, -102, -5, 12, 0]"
0,0,"[83, 7, -2, -83, -8, 9, 1]"
0,0,"[69, 20, 1, -66, -6, 9, 0]"
0,0,"[62, 20, 0, -59, -2, 9, 0]"
0,0,"[59, 20, 4, -55, 0, 8, 0]"
0,0,"[63, 20, 10, -59, -1, 5, 0]"
0,0,"[68, 22, 10, -64, -1, 0, 0]"
0,0,"[70, 19, 6, -67, 0, -4, 0]"
0,0,"[72, 14, 0, -71, 0, -5, 0]"
0,0,"[77, 13, 0, -76, 0, -4, 0]"
0,0,"[83, 13, 0, -82, 1, -3, 0]"
0,0,"[90, 13, -1, -89, 3, -4, 0]"
0,0,"[99, 11, -4, -98, 1, -4, 0]"
0,0,"[102, 13, -3, -101, 0, -2, 0]"
0,0,"[98, 14, -1, -97, 0, 0, 0]"
0,0,"[95, 14, 0, -94, 1, 0, 0]"
0,0,"[94, 14, 1, -93, 1, 0, 0]"
0,0,"[91, 13, 2, -90, 0, 0, 0]"
0,0,"[89, 13, 1, -88, 0, -1, 0]"
0,0,"[90, 12, -1, -89, 0, -1, 0]"
0,0,"[91, 9, -3, -91, 0, -1, 0]"
0,0,"[94, 10, -3, -93, 0, 0, 0]"
0,0,"[91, 11, -3, -90, 0, 0, 0]"
0,0,"[90, 12, -3, -89, 0, 0, 0]"
0,0,"[93, 10, -2, -92, 0, 0, 0]"
0,0,"[91, 9, -1, -91, 0, 0, 0]"
0,0,"[88, 10, -1, -87, 0, 0, 0]"
0,0,"[85, 11, 0, -84, 0, 1, 0]"
0,0,"[82, 13, 0, -81, 0, 1, 0]"
0,0,"[84, 14, 1, -83, 2, 0, 0]"
0,0,"[88, 14, -4, -87, 4, -1, 1]"
0,0,"[63, 6, 0, -63, 9, 7, 1]"
0,0,"[86, -39, 76, -11, 11, 2, 1]"
0,0,"[53, 12, -19, -48, 7, 3, 1]"
0,0,"[57, 10, -9, -55, 2, 0, 1]"
0,0,"[56, 13, -1, -54, 3, 0, 2]"
0,0,"[61, 13, -2, -60, 6, -2, 2]"
0,0,"[66, 15, -9, -64, 7, -5, 3]"
0,0,"[71, 13, -14, -68, 3, -9, 4]"
0,0,"[74, 9, -13, -72, 0, -11, 4]"
0,0,"[87, 0, -18, -85, 1, -14, 5]"
0,0,"[102, -6, -21, -100, 1, -15, 5]"
0,0,"[107, -9, -19, -105, 1, -16, 6]"
0,0,"[115, -13, -22, -112, 3, -14, 5]"
0,0,"[119, -16, -23, -116, 4, -12, 4]"
0,0,"[126, -22, -32, -120, 4, -9, 4]"
0,0,"[127, -21, -32, -121, 2, -7, 4]"
0,0,"[125, -21, -30, -119, 3, -6, 3]"
0,0,"[121, -23, -33, -114, 4, -4, 1]"
0,0,"[108, -21, -29, -102, 3, 0, 0]"
0,0,"[100, -18, -29, -94, 1, 1, 0]"
0,0,"[101, -15, -28, -96, 0, 0, 1]"
0,0,"[101, -17, -23, -97, 0, -2, 0]"
0,0,"[98, -19, -21, -94, 1, 0, 0]"
0,0,"[97, -18, -24, -92, 0, 1, -1]"
0,0,"[90, -14, -20, -87, -1, 2, 0]"
0,0,"[88, -12, -21, -85, -1, 0, 0]"
0,0,"[93, -14, -26, -88, 0, 0, 0]"
0,0,"[98, -18, -24, -93, 0, 0, 0]"
0,0,"[101, -19, -25, -96, 0, 0, 0]"
0,0,"[101, -18, -24, -96, 0, 1, 0]"
0,0,"[96, -16, -24, -92, 1, 3, -1]"
0,0,"[96, -14, -28, -91, 1, 3, -1]"
0,0,"[101, -14, -29, -96, 1, 1, -1]"
0,0,"[114, -18, -28, -109, 4, -1, -1]"
0,0,"[129, -22, -31, -123, 8, 0, -1]"
0,0,"[145, -25, -46, -135, 6, 3, -2]"
0,0,"[152, -32, -54, -138, -3, 9, -2]"
0,0,"[156, -29, -55, -143, -6, 11, -2]"
0,0,"[178, -37, -60, -163, 0, 9, -5]"
0,0,"[192, -47, -42, -181, 19, 14, -11]"
0,0,"[184, -54, -68, -162, 23, 31, -13]"
0,0,"[117, -42, -53, -95, -1, 43, -14]"
0,0,"[301, 32, 246, 170, -22, -43, -8]"
0,0,"[119, 107, -40, -32, -15, -2, -2]"
0,0,"[101, -21, 23, -96, 10, 1, 8]"
0,0,"[59, -17, -25, -51, 14, 2, 0]"
0,0,"[34, 6, -8, -33, 6, 5, -3]"
0,0,"[88, 18, -22, -83, 1, 7, -4]"
0,0,"[106, 15, -20, -103, 1, -2, -2]"
0,0,"[101, 13, -20, -98, 1, -2, -1]"
0,0,"[94, 11, -21, -91, -3, 2, 0]"
0,0,"[94, 16, -17, -91, -5, 2, 1]"
0,0,"[92, 20, -15, -89, -3, 0, 1]"
0,0,"[90, 19, -16, -87, 0, -1, 0]"
0,0,"[90, 17, -19, -86, 0, 0, 0]"
0,0,"[92, 17, -16, -89, 0, 1, 0]"
0,0,"[92, 18, -14, -89, 0, 1, 0]"
0,0,"[87, 17, -13, -84, 0, 0, 0]"
0,0,"[87, 15, -18, -84, 0, 0, 0]"
0,0,"[86, 15, -18, -83, -1, 1, 0]"
0,0,"[87, 15, -18, -84, -1, 1, 0]"
0,0,"[85, 16, -16, -82, 0, 1, 0]"
0,0,"[88, 15, -17, -85, 1, 0, 0]"
0,0,"[88, 16, -17, -85, 1, -1, 0]"
0,0,"[92, 15, -21, -88, 0, 0, 0]"
0,0,"[93, 16, -20, -89, -2, 1, 0]"
0,0,"[89, 17, -11, -87, -1, 2, 0]"
0,0,"[85, 20, -12, -82, 3, 1, 0]"
0,0,"[81, 19, -14, -77, 7, -2, 0]"
0,0,"[69, 12, -26, -63, 9, -8, 3]"
0,0,"[67, 13, -18, -63, 6, 0, 2]"
0,0,"[60, 17, -13, -56, 2, 0, 1]"
0,0,"[60, 20, -9, -56, 2, -4, 2]"
0,0,"[64, 17, -17, -59, 3, -9, 3]"
0,0,"[73, 7, -23, -69, 0, -12, 3]"
0,0,"[91, 0, -29, -86, -5, -12, 4]"
0,0,"[107, -5, -32, -102, -8, -10, 3]"
0,0,"[133, -11, -38, -127, -7, -10, 2]"
0,0,"[166, -17, -51, -157, -6, -8, 1]"
0,0,"[195, -25, -58, -185, -7, -2, 0]"
0,0,"[224, -29, -58, -214, -5, 5, -3]"
0,0,"[236, -34, -58, -226, -2, 18, -5]"
0,0,"[206, -35, -45, -198, 1, 35, -7]"
4,1,"[1240, 540, 784, 794, -43, 43, -43]"
0,0,"[100, 13, -6, -99, 3, -3, 0]"
0,0,"[103, 13, -12, -101, 3, -2, 0]"
0,0,"[97, 10, -11, -96, 2, 0, 1]"
0,0,"[102, 11, -11, -101, 2, 0, 1]"
0,0,"[98, 15, -8, -97, 1, 1, 1]"
0,0,"[87, 16, 0, -86, 1, 1, 0]"
0,0,"[90, 20, -8, -87, 2, 0, 0]"
0,0,"[87, 19, -8, -85, 3, 0, 0]"
0,0,"[90, 17, -8, -88, 1, 0, 0]"
0,0,"[90, 13, -10, -88, 0, -1, 0]"
0,0,"[90, 13, -13, -88, -1, 0, 0]"
0,0,"[92, 13, -15, -90, -1, 0, 0]"
0,0,"[92, 13, -14, -90, 0, 0, 0]"
0,0,"[88, 15, -9, -86, 0, 0, 0]"
0,0,"[89, 16, -9, -87, 1, 0, 0]"
0,0,"[90, 16, -9, -88, 0, 0, 0]"
0,0,"[90, 16, -8, -88, -1, 0, 0]"
0,0,"[89, 16, -10, -87, -1, 1, 0]"
0,0,"[88, 15, -10, -86, 0, 0, 0]"
0,0,"[86, 16, -10, -84, 1, 0, 0]"
0,0,"[84, 16, -7, -82, 1, -1, 0]"
0,0,"[85, 15, -9, -83, 1, 0, 1]"
0,0,"[83, 16, -7, -81, 2, -1, 1]"
0,0,"[84, 15, -12, -82, 2, -1, 2]"
0,0,"[90, 9, -13, -89, 2, -3, 0]"
0,0,"[91, 10, -10, -90, 2, -3, 1]"
0,0,"[93, 30, 0, -88, 0, 1, 1]"
0,0,"[76, 11, -10, -75, 2, 2, 1]"
0,0,"[76, 13, -13, -74, 3, 0, 1]"
0,0,"[78, 13, -19, -75, 0, -2, 2]"
0,0,"[79, 11, -17, -76, -1, -3, 2]"
0,0,"[83, 9, -16, -81, -2, -4, 2]"
0,0,"[87, 8, -16, -85, 0, -5, 1]"
0,0,"[92, 7, -20, -90, 0, -5, 1]"
0,0,"[94, 8, -21, -91, 0, -4, 1]"
0,0,"[93, 7, -20, -91, 0, -3, 1]"
0,0,"[90, 5, -13, -89, 0, -3, 1]"
0,0,"[85, 1, -6, -85, 3, -2, 1]"
0,0,"[93, 0, -11, -92, 3, -1, 2]"
0,0,"[96, -1, -15, -95, 0, 0, 3]"
0,0,"[96, -1, -12, -95, -5, 0, 4]"
0,0,"[93, 0, -7, -93, -4, -1, 4]"
0,0,"[97, -3, -10, -96, -2, -2, 5]"
0,0,"[100, -3, -13, -99, -2, 0, 4]"
0,0,"[97, 0, -10, -96, -1, 0, 4]"
0,0,"[93, 2, -12, -92, 0, 1, 4]"
0,0,"[98, 7, -22, -95, 0, 1, 4]"
0,0,"[90, 10, -19, -87, -1, 2, 4]"
0,0,"[94, 10, -23, -91, -2, 2, 3]"
0,0,"[93, 12, -21, -90, 0, 2, 2]"
0,0,"[95, 10, -24, -91, 0, 2, 1]"
0,0,"[91, 9, -24, -87, 1, 2, 0]"
0,0,"[91, 11, -24, -87, 0, 3, 0]"
0,0,"[88, 11, -18, -85, 1, 3, 0]"
0,0,"[90, 10, -19, -87, 3, 3, 0]"
0,0,"[88, 7, -16, -86, 2, 3, -1]"
0,0,"[88, 9, -15, -86, 3, 4, -1]"
0,0,"[85, 10, -12, -84, 4, 3, 0]"
0,0,"[90, 7, -18, -88, 3, 3, 0]"
