label,thresh,coordinates
0,0,"[91, 34, -52, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -68, 0, 0, 0]"
0,0,"[91, 33, -52, -67, 0, 0, 0]"
0,0,"[92, 33, -52, -68, 0, 0, 0]"
0,0,"[93, 33, -53, -69, 0, 0, 0]"
0,0,"[93, 34, -53, -68, 0, 0, 0]"
0,0,"[91, 33, -53, -66, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[91, 33, -52, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[92, 34, -52, -68, 0, 0, 0]"
0,0,"[93, 34, -53, -68, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[92, 33, -52, -68, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -68, 0, 0, 0]"
0,0,"[93, 33, -54, -68, 0, 0, 0]"
0,0,"[92, 33, -53, -68, 0, 0, 0]"
0,0,"[91, 34, -52, -67, 0, 0, 0]"
0,0,"[91, 34, -52, -67, 0, 0, 0]"
0,0,"[93, 33, -53, -69, 0, 0, 0]"
0,0,"[91, 33, -52, -67, 0, 0, 0]"
0,0,"[90, 31, -51, -67, 0, 1, 0]"
0,0,"[91, 35, -53, -65, 0, 0, 0]"
0,0,"[92, 33, -52, -68, 0, 0, 0]"
0,0,"[91, 33, -52, -67, 0, 0, 0]"
0,0,"[92, 33, -52, -68, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[91, 34, -52, -67, 0, 0, 0]"
0,0,"[91, 33, -52, -67, 0, 0, 0]"
0,0,"[92, 33, -54, -67, 0, 0, 0]"
0,0,"[93, 34, -52, -69, 0, 0, 0]"
0,0,"[92, 34, -53, -67, 0, 0, 0]"
0,0,"[92, 33, -52, -68, 0, 0, 0]"
0,0,"[93, 33, -54, -68, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[91, 33, -52, -67, 0, 0, 0]"
0,0,"[91, 33, -52, -67, 0, 0, 0]"
0,0,"[90, 33, -51, -66, 0, 0, 0]"
0,0,"[92, 33, -54, -67, 0, 0, 0]"
0,0,"[91, 33, -52, -67, 0, 0, 0]"
0,0,"[92, 33, -52, -68, 0, 0, 0]"
0,0,"[92, 33, -53, -68, 0, 0, 0]"
0,0,"[93, 34, -53, -68, 0, 0, 0]"
0,0,"[91, 34, -52, -66, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[92, 32, -55, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -68, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[93, 34, -54, -68, 0, 0, 0]"
0,0,"[92, 34, -52, -68, 0, 0, 0]"
0,0,"[92, 33, -52, -68, 0, 0, 0]"
0,0,"[93, 32, -53, -69, 0, 0, 0]"
0,0,"[92, 33, -53, -68, 0, 0, 0]"
0,0,"[92, 33, -52, -68, 0, 0, 0]"
0,0,"[93, 35, -54, -67, 0, 0, 0]"
0,0,"[91, 30, -53, -68, 0, 0, 0]"
0,0,"[90, 33, -53, -65, 0, 0, 0]"
0,0,"[92, 34, -53, -67, 0, 0, 0]"
0,0,"[91, 32, -53, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -68, 0, 0, 0]"
0,0,"[93, 34, -53, -68, 0, 0, 0]"
0,0,"[92, 33, -53, -68, 0, 0, 0]"
0,0,"[92, 34, -52, -68, 0, 0, 0]"
0,0,"[92, 33, -54, -67, 0, 0, 0]"
0,0,"[92, 32, -54, -67, 0, 0, 0]"
0,0,"[92, 32, -55, -66, 0, 0, 0]"
0,0,"[92, 32, -53, -68, 0, 0, 0]"
0,0,"[93, 32, -54, -68, 0, 0, 0]"
0,0,"[92, 32, -53, -68, 0, 0, 0]"
0,0,"[95, 40, -54, -67, 0, 0, 0]"
0,0,"[93, 33, -54, -68, 0, 0, 0]"
0,0,"[87, 34, -48, -64, 0, -1, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[91, 34, -54, -65, 0, 0, 0]"
0,0,"[91, 33, -54, -66, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[92, 33, -54, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -68, 0, 0, 0]"
0,0,"[92, 32, -54, -67, 0, 0, 0]"
0,0,"[97, 38, -50, -74, 0, -2, 0]"
0,0,"[89, 31, -53, -65, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[93, 33, -54, -68, 0, 0, 0]"
0,0,"[93, 33, -54, -68, 0, 0, 0]"
0,0,"[91, 33, -54, -66, 0, 0, 0]"
0,0,"[89, 33, -49, -67, 0, 0, 0]"
0,0,"[93, 33, -54, -68, 0, 0, 0]"
0,0,"[91, 33, -53, -66, 0, 0, 0]"
0,0,"[90, 32, -53, -66, 0, 0, 0]"
0,0,"[92, 32, -55, -67, 0, 0, 0]"
0,0,"[92, 34, -55, -65, 0, 0, 0]"
0,0,"[91, 33, -54, -66, 0, 0, 0]"
0,0,"[92, 31, -55, -67, 0, 0, 0]"
0,0,"[93, 32, -54, -68, 0, 0, 0]"
0,0,"[91, 31, -55, -66, 0, 0, 0]"
0,0,"[91, 32, -53, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
0,0,"[88, 31, -52, -64, 0, 0, 0]"
0,0,"[92, 31, -55, -67, 0, 0, 0]"
0,0,"[91, 32, -52, -67, 0, 0, 0]"
0,0,"[92, 32, -55, -67, 0, 0, 0]"
0,0,"[92, 32, -54, -67, 0, 0, 0]"
0,0,"[92, 33, -54, -67, 0, 0, 0]"
0,0,"[91, 30, -53, -67, 0, 0, 0]"
0,0,"[92, 32, -54, -67, 0, 0, 0]"
0,0,"[92, 33, -53, -67, 0, 0, 0]"
