label,thresh,coordinates
0,0,"[90, 30, -56, -64, 0, 0, 0]"
0,0,"[91, 29, -57, -65, 0, 0, 0]"
0,0,"[93, 30, -58, -66, 0, 0, 0]"
0,0,"[94, 27, -59, -68, 0, 0, 0]"
0,0,"[93, 30, -56, -68, 0, 0, 0]"
0,0,"[93, 27, -56, -69, 0, 0, 0]"
0,0,"[92, 29, -59, -65, 0, 0, 0]"
0,0,"[92, 29, -57, -66, 0, 0, 0]"
0,0,"[92, 29, -56, -67, 0, 0, 0]"
0,0,"[92, 29, -57, -66, 0, 0, 0]"
0,0,"[91, 29, -58, -64, 0, 0, 0]"
0,0,"[92, 28, -57, -66, 0, 0, 0]"
0,0,"[92, 29, -59, -65, -1, 0, 0]"
0,0,"[92, 30, -56, -67, 0, 0, 0]"
0,0,"[91, 29, -56, -65, 0, 0, 0]"
0,0,"[92, 30, -56, -66, 0, 0, 0]"
0,0,"[92, 29, -57, -66, 0, 0, 0]"
0,0,"[91, 29, -57, -65, 0, 0, 0]"
0,0,"[92, 29, -57, -66, 0, 0, 0]"
0,0,"[92, 28, -57, -66, 0, 0, 0]"
0,0,"[92, 28, -58, -66, 0, 0, 0]"
0,0,"[93, 29, -58, -66, 0, 0, 0]"
0,0,"[91, 29, -56, -66, 0, 0, 0]"
0,0,"[93, 30, -57, -67, 0, 0, 0]"
0,0,"[91, 29, -57, -65, 0, 0, 0]"
0,0,"[93, 29, -57, -67, 0, 0, 0]"
0,0,"[92, 27, -58, -66, 0, 0, 0]"
0,0,"[92, 28, -57, -66, 0, 0, 0]"
0,0,"[92, 28, -58, -66, 0, 0, 0]"
0,0,"[91, 27, -57, -65, 0, 0, 0]"
0,0,"[92, 27, -57, -67, -1, 0, 0]"
0,0,"[90, 30, -54, -66, -1, 1, 1]"
0,0,"[92, 30, -52, -70, 0, 1, 1]"
0,0,"[93, 25, -54, -71, -1, 1, 2]"
0,0,"[89, 28, -52, -66, -1, 3, 2]"
0,0,"[93, 34, -57, -65, 0, 2, 4]"
0,0,"[91, 29, -55, -67, -1, 2, 4]"
0,0,"[92, 28, -58, -66, 0, 2, 3]"
0,0,"[90, 29, -57, -64, 0, 2, 3]"
0,0,"[93, 31, -58, -66, 0, 1, 2]"
0,0,"[92, 29, -59, -64, 0, 0, 0]"
0,0,"[93, 26, -63, -64, 0, 0, 0]"
0,0,"[91, 28, -60, -63, 0, 0, 0]"
0,0,"[95, 30, -58, -69, 0, 0, 0]"
0,0,"[91, 27, -56, -66, 0, 0, 0]"
0,0,"[92, 27, -58, -66, 0, 0, 0]"
0,0,"[90, 26, -57, -64, 0, 0, 0]"
0,0,"[90, 31, -53, -66, 0, 0, 0]"
0,0,"[95, 32, -60, -67, -1, 0, 0]"
0,0,"[91, 29, -57, -65, 0, 0, 0]"
0,0,"[92, 29, -57, -66, 0, 0, 0]"
0,0,"[92, 28, -57, -66, 0, 0, 0]"
0,0,"[92, 28, -57, -67, 0, 0, 0]"
0,0,"[92, 28, -57, -66, 0, 0, 0]"
0,0,"[92, 28, -58, -65, 0, 0, 0]"
0,0,"[92, 28, -56, -67, 0, 0, 0]"
0,0,"[93, 29, -57, -67, 0, 0, 0]"
0,0,"[91, 28, -57, -65, 0, 0, 0]"
0,0,"[90, 35, -51, -66, 0, 0, 0]"
0,0,"[92, 30, -57, -66, 0, 0, 0]"
0,0,"[92, 28, -57, -66, 0, 0, 0]"
0,0,"[91, 25, -59, -64, -1, -1, 0]"
0,0,"[93, 27, -59, -67, 0, 0, 0]"
0,0,"[91, 27, -57, -66, 0, 0, 0]"
0,0,"[92, 27, -58, -66, 0, 0, 0]"
0,0,"[93, 28, -54, -70, 0, 0, 0]"
0,0,"[92, 29, -56, -67, 0, 0, 0]"
0,0,"[92, 28, -57, -66, 0, 0, 0]"
0,0,"[92, 26, -58, -66, 0, 0, 0]"
0,0,"[92, 27, -58, -66, 0, 0, 0]"
0,0,"[92, 28, -57, -66, 0, 0, 0]"
0,0,"[92, 28, -57, -66, 0, 0, 0]"
0,0,"[92, 27, -58, -66, 0, 0, 0]"
0,0,"[91, 28, -57, -65, 1, 0, 0]"
0,0,"[91, 26, -59, -64, 0, 0, 0]"
0,0,"[91, 26, -58, -65, 0, 0, 0]"
0,0,"[93, 27, -60, -66, 0, 0, 0]"
0,0,"[96, 26, -62, -68, 0, 0, 0]"
0,0,"[88, 30, -57, -60, 0, 0, 0]"
0,0,"[92, 29, -58, -65, 0, 0, 0]"
0,0,"[93, 25, -61, -66, 0, 0, 0]"
0,0,"[94, 25, -61, -67, 0, 0, 0]"
0,0,"[93, 26, -59, -67, 0, 0, 0]"
0,0,"[91, 26, -58, -65, 0, 0, 0]"
0,0,"[91, 27, -58, -65, 0, 0, 0]"
0,0,"[91, 25, -58, -65, 0, 0, 0]"
0,0,"[91, 25, -57, -67, 0, 0, 0]"
0,0,"[94, 26, -59, -68, 0, 0, 0]"
0,0,"[91, 27, -56, -66, 0, 0, 0]"
0,0,"[91, 29, -55, -66, 0, 0, 0]"
0,0,"[91, 25, -58, -66, 0, 0, 0]"
0,0,"[93, 27, -59, -66, 0, 0, 0]"
0,0,"[93, 26, -60, -66, 0, 0, 0]"
0,0,"[93, 25, -60, -67, 0, 0, 0]"
0,0,"[92, 26, -58, -67, 0, 0, 0]"
0,0,"[95, 31, -57, -69, 0, 0, 1]"
0,0,"[91, 25, -59, -65, 0, 1, 1]"
0,0,"[94, 28, -62, -65, 0, 0, 0]"
0,0,"[92, 30, -57, -65, 0, 0, 0]"
0,0,"[90, 25, -58, -64, 0, -1, 0]"
0,0,"[92, 24, -60, -65, 0, -1, 0]"
0,0,"[91, 25, -60, -63, 0, -1, -1]"
0,0,"[92, 27, -61, -63, 0, 0, -2]"
0,0,"[93, 26, -60, -66, 0, 0, -2]"
0,0,"[91, 25, -59, -64, 0, -1, -1]"
0,0,"[91, 24, -60, -64, 0, 0, -1]"
0,0,"[88, 22, -58, -63, 0, 0, 0]"
0,0,"[92, 27, -60, -64, 1, 0, -1]"
0,0,"[92, 26, -61, -64, 1, -1, -1]"
0,0,"[91, 24, -60, -64, 1, 0, -1]"
0,0,"[91, 24, -60, -64, 1, 0, -1]"
0,0,"[96, 29, -61, -68, 1, 0, -1]"
0,0,"[91, 25, -62, -62, 1, -1, -1]"
0,0,"[93, 23, -62, -66, 0, 0, 0]"
0,0,"[94, 25, -61, -67, 0, 0, 0]"
